dislserver: server starting
disl: excluding method: java/lang/StringCoding.safeTrim(([BILjava/nio/charset/Charset;Z)[B)
disl: excluding method: java/lang/StringCoding.safeTrim(([CILjava/nio/charset/Charset;Z)[C)
disl: excluding method: java/lang/StringCoding.scale((IF)I)
disl: excluding method: java/lang/StringCoding.lookupCharset((Ljava/lang/String;)Ljava/nio/charset/Charset;)
disl: excluding method: java/lang/StringCoding.warnUnsupportedCharset((Ljava/lang/String;)V)
disl: excluding method: java/lang/StringCoding.decode((Ljava/lang/String;[BII)[C)
disl: excluding method: java/lang/StringCoding.decode((Ljava/nio/charset/Charset;[BII)[C)
disl: excluding method: java/lang/StringCoding.decode(([BII)[C)
disl: excluding method: java/lang/StringCoding.encode((Ljava/lang/String;[CII)[B)
disl: excluding method: java/lang/StringCoding.encode((Ljava/nio/charset/Charset;[CII)[B)
disl: excluding method: java/lang/StringCoding.encode(([CII)[B)
disl: excluding method: java/lang/StringCoding.access$000((IF)I)
disl: excluding method: java/lang/StringCoding.access$100(([CILjava/nio/charset/Charset;Z)[C)
disl: excluding method: java/lang/StringCoding.access$300(([BILjava/nio/charset/Charset;Z)[B)
disl: excluding method: java/lang/StringCoding.<clinit>(()V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.setThreshold((I)V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.nextIndex((II)I)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.prevIndex((II)I)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.<init>((Ljava/lang/ThreadLocal;Ljava/lang/Object;)V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.<init>((Ljava/lang/ThreadLocal$ThreadLocalMap;)V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.getEntry((Ljava/lang/ThreadLocal;)Ljava/lang/ThreadLocal$ThreadLocalMap$Entry;)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.getEntryAfterMiss((Ljava/lang/ThreadLocal;ILjava/lang/ThreadLocal$ThreadLocalMap$Entry;)Ljava/lang/ThreadLocal$ThreadLocalMap$Entry;)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.set((Ljava/lang/ThreadLocal;Ljava/lang/Object;)V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.remove((Ljava/lang/ThreadLocal;)V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.replaceStaleEntry((Ljava/lang/ThreadLocal;Ljava/lang/Object;I)V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.expungeStaleEntry((I)I)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.cleanSomeSlots((II)Z)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.rehash(()V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.resize(()V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.expungeStaleEntries(()V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.access$000((Ljava/lang/ThreadLocal$ThreadLocalMap;Ljava/lang/ThreadLocal;)Ljava/lang/ThreadLocal$ThreadLocalMap$Entry;)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.access$100((Ljava/lang/ThreadLocal$ThreadLocalMap;Ljava/lang/ThreadLocal;Ljava/lang/Object;)V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.access$200((Ljava/lang/ThreadLocal$ThreadLocalMap;Ljava/lang/ThreadLocal;)V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap.<init>((Ljava/lang/ThreadLocal$ThreadLocalMap;Ljava/lang/ThreadLocal$1;)V)
disl: excluding method: java/lang/ThreadLocal$ThreadLocalMap$Entry.<init>((Ljava/lang/ThreadLocal;Ljava/lang/Object;)V)
disl: excluding method: java/lang/StringCoding$StringDecoder.<init>((Ljava/nio/charset/Charset;Ljava/lang/String;)V)
disl: excluding method: java/lang/StringCoding$StringDecoder.charsetName(()Ljava/lang/String;)
disl: excluding method: java/lang/StringCoding$StringDecoder.requestedCharsetName(()Ljava/lang/String;)
disl: excluding method: java/lang/StringCoding$StringDecoder.decode(([BII)[C)
disl: excluding method: java/lang/StringCoding$StringDecoder.<init>((Ljava/nio/charset/Charset;Ljava/lang/String;Ljava/lang/StringCoding$1;)V)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.<init>((Ljava/nio/charset/Charset;)V)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.isNotContinuation((I)Z)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.isMalformed3((III)Z)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.isMalformed3_2((II)Z)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.isMalformed4((III)Z)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.isMalformed4_2((II)Z)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.isMalformed4_3((I)Z)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.lookupN((Ljava/nio/ByteBuffer;I)Ljava/nio/charset/CoderResult;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.malformedN((Ljava/nio/ByteBuffer;I)Ljava/nio/charset/CoderResult;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.malformed((Ljava/nio/ByteBuffer;ILjava/nio/CharBuffer;II)Ljava/nio/charset/CoderResult;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.malformed((Ljava/nio/ByteBuffer;II)Ljava/nio/charset/CoderResult;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.malformedForLength((Ljava/nio/ByteBuffer;ILjava/nio/CharBuffer;II)Ljava/nio/charset/CoderResult;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.malformedForLength((Ljava/nio/ByteBuffer;II)Ljava/nio/charset/CoderResult;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.xflow((Ljava/nio/Buffer;IILjava/nio/Buffer;II)Ljava/nio/charset/CoderResult;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.xflow((Ljava/nio/Buffer;II)Ljava/nio/charset/CoderResult;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.decodeArrayLoop((Ljava/nio/ByteBuffer;Ljava/nio/CharBuffer;)Ljava/nio/charset/CoderResult;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.decodeBufferLoop((Ljava/nio/ByteBuffer;Ljava/nio/CharBuffer;)Ljava/nio/charset/CoderResult;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.decodeLoop((Ljava/nio/ByteBuffer;Ljava/nio/CharBuffer;)Ljava/nio/charset/CoderResult;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.getByteBuffer((Ljava/nio/ByteBuffer;[BI)Ljava/nio/ByteBuffer;)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.decode(([BII[C)I)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.<init>((Ljava/nio/charset/Charset;Lsun/nio/cs/UTF_8$1;)V)
disl: excluding method: sun/nio/cs/UTF_8$Decoder.<clinit>(()V)
disl: excluding method: java/nio/charset/CharsetDecoder.<init>((Ljava/nio/charset/Charset;FFLjava/lang/String;)V)
disl: excluding method: java/nio/charset/CharsetDecoder.<init>((Ljava/nio/charset/Charset;FF)V)
disl: excluding method: java/nio/charset/CharsetDecoder.charset(()Ljava/nio/charset/Charset;)
disl: excluding method: java/nio/charset/CharsetDecoder.replacement(()Ljava/lang/String;)
disl: excluding method: java/nio/charset/CharsetDecoder.replaceWith((Ljava/lang/String;)Ljava/nio/charset/CharsetDecoder;)
disl: excluding method: java/nio/charset/CharsetDecoder.implReplaceWith((Ljava/lang/String;)V)
disl: excluding method: java/nio/charset/CharsetDecoder.malformedInputAction(()Ljava/nio/charset/CodingErrorAction;)
disl: excluding method: java/nio/charset/CharsetDecoder.onMalformedInput((Ljava/nio/charset/CodingErrorAction;)Ljava/nio/charset/CharsetDecoder;)
disl: excluding method: java/nio/charset/CharsetDecoder.implOnMalformedInput((Ljava/nio/charset/CodingErrorAction;)V)
disl: excluding method: java/nio/charset/CharsetDecoder.unmappableCharacterAction(()Ljava/nio/charset/CodingErrorAction;)
disl: excluding method: java/nio/charset/CharsetDecoder.onUnmappableCharacter((Ljava/nio/charset/CodingErrorAction;)Ljava/nio/charset/CharsetDecoder;)
disl: excluding method: java/nio/charset/CharsetDecoder.implOnUnmappableCharacter((Ljava/nio/charset/CodingErrorAction;)V)
disl: excluding method: java/nio/charset/CharsetDecoder.averageCharsPerByte(()F)
disl: excluding method: java/nio/charset/CharsetDecoder.maxCharsPerByte(()F)
disl: excluding method: java/nio/charset/CharsetDecoder.decode((Ljava/nio/ByteBuffer;Ljava/nio/CharBuffer;Z)Ljava/nio/charset/CoderResult;)
disl: excluding method: java/nio/charset/CharsetDecoder.flush((Ljava/nio/CharBuffer;)Ljava/nio/charset/CoderResult;)
disl: excluding method: java/nio/charset/CharsetDecoder.implFlush((Ljava/nio/CharBuffer;)Ljava/nio/charset/CoderResult;)
disl: excluding method: java/nio/charset/CharsetDecoder.reset(()Ljava/nio/charset/CharsetDecoder;)
disl: excluding method: java/nio/charset/CharsetDecoder.implReset(()V)
disl: excluding method: java/nio/charset/CharsetDecoder.decode((Ljava/nio/ByteBuffer;)Ljava/nio/CharBuffer;)
disl: excluding method: java/nio/charset/CharsetDecoder.isAutoDetecting(()Z)
disl: excluding method: java/nio/charset/CharsetDecoder.isCharsetDetected(()Z)
disl: excluding method: java/nio/charset/CharsetDecoder.detectedCharset(()Ljava/nio/charset/Charset;)
disl: excluding method: java/nio/charset/CharsetDecoder.throwIllegalStateException((II)V)
disl: excluding method: java/nio/charset/CharsetDecoder.<clinit>(()V)
disl: excluding method: java/nio/charset/CodingErrorAction.<init>((Ljava/lang/String;)V)
disl: excluding method: java/nio/charset/CodingErrorAction.toString(()Ljava/lang/String;)
disl: excluding method: java/nio/charset/CodingErrorAction.<clinit>(()V)
disl: excluding method: java/util/Hashtable$EntrySet.<init>((Ljava/util/Hashtable;)V)
disl: excluding method: java/util/Hashtable$EntrySet.iterator(()Ljava/util/Iterator;)
disl: excluding method: java/util/Hashtable$EntrySet.add((Ljava/util/Map$Entry;)Z)
disl: excluding method: java/util/Hashtable$EntrySet.contains((Ljava/lang/Object;)Z)
disl: excluding method: java/util/Hashtable$EntrySet.remove((Ljava/lang/Object;)Z)
disl: excluding method: java/util/Hashtable$EntrySet.size(()I)
disl: excluding method: java/util/Hashtable$EntrySet.clear(()V)
disl: excluding method: java/util/Hashtable$EntrySet.add((Ljava/lang/Object;)Z)
disl: excluding method: java/util/Hashtable$EntrySet.<init>((Ljava/util/Hashtable;Ljava/util/Hashtable$1;)V)
disl: excluding method: java/util/Collections$SynchronizedSet.<init>((Ljava/util/Set;)V)
disl: excluding method: java/util/Collections$SynchronizedSet.<init>((Ljava/util/Set;Ljava/lang/Object;)V)
disl: excluding method: java/util/Collections$SynchronizedSet.equals((Ljava/lang/Object;)Z)
disl: excluding method: java/util/Collections$SynchronizedSet.hashCode(()I)
disl: excluding method: java/util/Collections$SynchronizedCollection.<init>((Ljava/util/Collection;)V)
disl: excluding method: java/util/Collections$SynchronizedCollection.<init>((Ljava/util/Collection;Ljava/lang/Object;)V)
disl: excluding method: java/util/Collections$SynchronizedCollection.size(()I)
disl: excluding method: java/util/Collections$SynchronizedCollection.isEmpty(()Z)
disl: excluding method: java/util/Collections$SynchronizedCollection.contains((Ljava/lang/Object;)Z)
disl: excluding method: java/util/Collections$SynchronizedCollection.toArray(()[Ljava/lang/Object;)
disl: excluding method: java/util/Collections$SynchronizedCollection.toArray(([Ljava/lang/Object;)[Ljava/lang/Object;)
disl: excluding method: java/util/Collections$SynchronizedCollection.iterator(()Ljava/util/Iterator;)
disl: excluding method: java/util/Collections$SynchronizedCollection.add((Ljava/lang/Object;)Z)
disl: excluding method: java/util/Collections$SynchronizedCollection.remove((Ljava/lang/Object;)Z)
disl: excluding method: java/util/Collections$SynchronizedCollection.containsAll((Ljava/util/Collection;)Z)
disl: excluding method: java/util/Collections$SynchronizedCollection.addAll((Ljava/util/Collection;)Z)
disl: excluding method: java/util/Collections$SynchronizedCollection.removeAll((Ljava/util/Collection;)Z)
disl: excluding method: java/util/Collections$SynchronizedCollection.retainAll((Ljava/util/Collection;)Z)
disl: excluding method: java/util/Collections$SynchronizedCollection.clear(()V)
disl: excluding method: java/util/Collections$SynchronizedCollection.toString(()Ljava/lang/String;)
disl: excluding method: java/util/Collections$SynchronizedCollection.forEach((Ljava/util/function/Consumer;)V)
disl: excluding method: java/util/Collections$SynchronizedCollection.removeIf((Ljava/util/function/Predicate;)Z)
disl: excluding method: java/util/Collections$SynchronizedCollection.spliterator(()Ljava/util/Spliterator;)
disl: excluding method: java/util/Collections$SynchronizedCollection.stream(()Ljava/util/stream/Stream;)
disl: excluding method: java/util/Collections$SynchronizedCollection.parallelStream(()Ljava/util/stream/Stream;)
disl: excluding method: java/util/Collections$SynchronizedCollection.writeObject((Ljava/io/ObjectOutputStream;)V)
disl: excluding method: java/util/Objects.<init>(()V)
disl: excluding method: java/util/Objects.equals((Ljava/lang/Object;Ljava/lang/Object;)Z)
disl: excluding method: java/util/Objects.deepEquals((Ljava/lang/Object;Ljava/lang/Object;)Z)
disl: excluding method: java/util/Objects.hashCode((Ljava/lang/Object;)I)
disl: excluding method: java/util/Objects.hash(([Ljava/lang/Object;)I)
disl: excluding method: java/util/Objects.toString((Ljava/lang/Object;)Ljava/lang/String;)
disl: excluding method: java/util/Objects.toString((Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/String;)
disl: excluding method: java/util/Objects.compare((Ljava/lang/Object;Ljava/lang/Object;Ljava/util/Comparator;)I)
disl: excluding method: java/util/Objects.requireNonNull((Ljava/lang/Object;)Ljava/lang/Object;)
disl: excluding method: java/util/Objects.requireNonNull((Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/Object;)
disl: excluding method: java/util/Objects.isNull((Ljava/lang/Object;)Z)
disl: excluding method: java/util/Objects.nonNull((Ljava/lang/Object;)Z)
disl: excluding method: java/util/Objects.requireNonNull((Ljava/lang/Object;Ljava/util/function/Supplier;)Ljava/lang/Object;)
disl: excluding method: java/util/Hashtable$Enumerator.<init>((Ljava/util/Hashtable;IZ)V)
disl: excluding method: java/util/Hashtable$Enumerator.hasMoreElements(()Z)
disl: excluding method: java/util/Hashtable$Enumerator.nextElement(()Ljava/lang/Object;)
disl: excluding method: java/util/Hashtable$Enumerator.hasNext(()Z)
disl: excluding method: java/util/Hashtable$Enumerator.next(()Ljava/lang/Object;)
disl: excluding method: java/util/Hashtable$Enumerator.remove(()V)
disl: excluding method: java/util/Iterator.remove(()V)
disl: excluding method: java/util/Iterator.forEachRemaining((Ljava/util/function/Consumer;)V)
disl: excluding method: java/lang/Runtime.getRuntime(()Ljava/lang/Runtime;)
disl: excluding method: java/lang/Runtime.<init>(()V)
disl: excluding method: java/lang/Runtime.exit((I)V)
disl: excluding method: java/lang/Runtime.addShutdownHook((Ljava/lang/Thread;)V)
disl: excluding method: java/lang/Runtime.removeShutdownHook((Ljava/lang/Thread;)Z)
disl: excluding method: java/lang/Runtime.halt((I)V)
disl: excluding method: java/lang/Runtime.runFinalizersOnExit((Z)V)
disl: excluding method: java/lang/Runtime.exec((Ljava/lang/String;)Ljava/lang/Process;)
disl: excluding method: java/lang/Runtime.exec((Ljava/lang/String;[Ljava/lang/String;)Ljava/lang/Process;)
disl: excluding method: java/lang/Runtime.exec((Ljava/lang/String;[Ljava/lang/String;Ljava/io/File;)Ljava/lang/Process;)
disl: excluding method: java/lang/Runtime.exec(([Ljava/lang/String;)Ljava/lang/Process;)
disl: excluding method: java/lang/Runtime.exec(([Ljava/lang/String;[Ljava/lang/String;)Ljava/lang/Process;)
disl: excluding method: java/lang/Runtime.exec(([Ljava/lang/String;[Ljava/lang/String;Ljava/io/File;)Ljava/lang/Process;)
disl: excluding method: java/lang/Runtime.runFinalization(()V)
disl: excluding method: java/lang/Runtime.load((Ljava/lang/String;)V)
disl: excluding method: java/lang/Runtime.load0((Ljava/lang/Class;Ljava/lang/String;)V)
disl: excluding method: java/lang/Runtime.loadLibrary((Ljava/lang/String;)V)
disl: excluding method: java/lang/Runtime.loadLibrary0((Ljava/lang/Class;Ljava/lang/String;)V)
disl: excluding method: java/lang/Runtime.getLocalizedInputStream((Ljava/io/InputStream;)Ljava/io/InputStream;)
disl: excluding method: java/lang/Runtime.getLocalizedOutputStream((Ljava/io/OutputStream;)Ljava/io/OutputStream;)
disl: excluding method: java/lang/Runtime.<clinit>(()V)
disl: excluding method: sun/misc/Version.<init>(()V)
disl: excluding method: sun/misc/Version.init(()V)
disl: excluding method: sun/misc/Version.print(()V)
disl: excluding method: sun/misc/Version.println(()V)
disl: excluding method: sun/misc/Version.print((Ljava/io/PrintStream;)V)
disl: excluding method: sun/misc/Version.jvmMajorVersion(()I)
disl: excluding method: sun/misc/Version.jvmMinorVersion(()I)
disl: excluding method: sun/misc/Version.jvmMicroVersion(()I)
disl: excluding method: sun/misc/Version.jvmUpdateVersion(()I)
disl: excluding method: sun/misc/Version.jvmSpecialVersion(()Ljava/lang/String;)
disl: excluding method: sun/misc/Version.jvmBuildNumber(()I)
disl: excluding method: sun/misc/Version.jdkMajorVersion(()I)
disl: excluding method: sun/misc/Version.jdkMinorVersion(()I)
disl: excluding method: sun/misc/Version.jdkMicroVersion(()I)
disl: excluding method: sun/misc/Version.jdkUpdateVersion(()I)
disl: excluding method: sun/misc/Version.jdkSpecialVersion(()Ljava/lang/String;)
disl: excluding method: sun/misc/Version.jdkBuildNumber(()I)
disl: excluding method: sun/misc/Version.initVersions(()V)
disl: excluding method: sun/misc/Version.<clinit>(()V)
disl: excluding method: java/io/FileInputStream.<init>((Ljava/lang/String;)V)
